,曲名,発売日,表示回数,歌詞
0,笛吹けども踊らず,2013-05-29,"105,905",でもなんでこうなったんだ　ここで今何してんだギラギラの目の人たちにあらぬ疑いをかけられて沢山の流言飛語が　息巻いて飛び交う部屋に着の身着のまま放り込まれた俺は一体何をした?何らかの勘違いで　俺は今冤罪を背負って身に覚えなどない言葉で埒のあかない押し問答切り取った密室に浮かぶ　煩雑と食傷の空気巡り巡れど罪もなしもういいかい、もういいかいすっからかんになったしさあ　さあそんなもんはやっちゃないさ　放っておいてや充分さ、充分だ悪いのは誰だろうなあ　なあ立ち込んだ青い吐息　白々しい目を向けられているでもなんでこうなったんだ　ここで今何してんだヘトヘトの目の人たちは昨日の夜のことばかり問う俺は酒を呑んだんだ　夜の淵踊ったんだそしたら靴が脱げ落ちて　夜の魚に食べられたその後は…その後はそれは確かに覚えてない!もういいかい、もういいかいすっからかんになったしさあ　さあそんなもんはやっちゃないさ　放っておいてや充分さ、充分だ悪いのは誰だろうなあ　なあ立ち込んだ青い吐息　白々しい目を向けられているもういいや、もういいや、そろそろ終わりにしよう　なあ皆呼んで踊ろうや　手を叩いてさハレルヤ、ハレルヤ誰も悪くないだろうなあ　なあ円満で終わろうや　手を繋いでさ笛吹けども踊らずこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,fogbound ( + 池田エライザ),2017-11-01,"232,680",「このキャンディが溶けてなくなるまではそばにいて」と言った切れかけで点った蛍光灯の下で　現れては消えるテーブルを焦がして残った跡が　嫌に目に付いて笑えるどこで道を間違えたのか　見失ったポラリス　航海の途中悪魔じゃない　天使なんかじゃない　現れては消えるようそろう　向かうのはホロウお守り賜う　セントエルモようそろう　目の前は最深部ブラックアウトの向こう　もう一度悲しみで船を漕ぐ救えないビリーバーメロドラマはもうおしまいにしようね北へ向かうハイウェイでパンクして呆然　割れたタイヤが笑えるコーヒーを零して染みた跡が　嫌に目に付く夜を誘う怠めの音楽　トレモロの響き　座礁の途中アップアンドダウン　ナイトクルージングなんていいもんじゃないもうよそう　思い出はメロウ前頭葉切ろう　なんて妄想もうよそう　傷つけ合うのをお帰り願う　もう二度と痣だらけ頼りないサンデードライバーメロドラマはもうおしまいにしようね明るい部屋にあなたとふたり暗い部屋にはあなたはいない明るい部屋にあなたとふたり暗い部屋にはあなたはいないあてどなく彷徨う笑えないドリーマーメロドラマはもうおしまいねようそろう　向かうのはホロウお守り賜う　セントエルモようそろう　目の前は最深部ブラックアウトの向こう　もう一度もうよそう　思い出はメロウ前頭葉切ろう　なんて妄想もうよそう　傷つけ合うのをお帰り願う　もう二度とこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,Flamingo,2018-10-31,"1,319,159",宵闇に　爪弾き　悲しみに雨曝し　花曇り枯れた街　にべもなし　佗びしげに鼻垂らし　へらへらり笑えないこのチンケな泥仕合　唐紅の髪飾り　あらましき恋敵触りたいベルベットのまなじりに　薄ら寒い笑みにあなたフラミンゴ　鮮やかなフラミンゴ　踊るままふらふら笑ってもう帰らない寂しさと嫉妬ばっか残して毎度あり　次はもっと大事にして御目通り　有難し　闇雲に舞い上がり　上滑り虚仮威し　口遊み　狼狽に軽はずみ　阿呆晒し愛おしいその声だけ聴いていたい　半端に稼いだ泡銭　タカリ出す昼鳶下らないこのステージで光るのは　あなただけでもいいそれはフラミンゴ　恐ろしやフラミンゴ　はにかんだふわふわ浮かんでもうさいならそりゃないね　もっとちゃんと話そうぜ畜生め　吐いた唾も飲まないで氷雨に打たれて鼻垂らし　あたしは右手にねこじゃらし今日日この程度じゃ騙せない　間で彷徨う常しえに地獄の閻魔に申し入り　あの子を見受けておくんなまし酔いどれ張り子の物語　やったれ死ぬまで猿芝居あなたフラミンゴ　鮮やかなフラミンゴ　踊るままふらふら笑ってもう帰らない寂しさと嫉妬ばっか残して毎度あり　次はもっと大事にしてこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,Flowerwall,2015-01-14,"678,997",あの日君に出会えたそのときから透明の血が僕ら二人に通い悲しみも優しさも　希望もまた絶望も分け合えるようになった知りたいことがいくつもあるというのに僕らの時間はあまりに短くあとどれほどだろうか君と過ごす時間は　灯りが切れるのは君のその声が　優しく響いたこんな憂いも吹いて飛ばすようにフラワーウォール目の前に色とりどりの花でできた壁が今立ちふさがる僕らを拒むのか何かから守るためなのか解らずに立ち竦んでるそれを僕らは運命と呼びながらいつまでも手をつないでいたこのあまりに広い世界で僕たちは意味もなく同じ場所に立っていたのに僕の欠けたところと　君の欠けたところを何故かお互いに持っていたどうして僕らは　巡り会えたのかその為だけに　生まれてきた様なフラワーウォール独りでは片付けられないものだろうと君がいてくれたらほら限りない絶望も答えが出せない問いも全部ひとつずつ色づいていく離せないんだ　もしも手を離せば二度と掴めないような気がして誰も知らない見たことのないものならば今僕らで名前をつけようここが地獄か天国か決めるのはそう二人が選んだ道次第フラワーウォール目の前に色とりどりの花でできた壁が今立ちふさがる僕らを拒むのか何かから守るためなのか解らずに立ち竦んでるそれでも嬉しいのさ君と道に迷えることが沢山を分け合えるのがフラワーウォール僕らは今二人で生きていくことをやめられず笑いあうんだそれを僕らは運命と呼びながらいつまでも手をつないでいたこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,フローライト,2015-10-07,"527,691",君が街を発つ前の日に　僕にくれたお守りそれが今も輝いたまま　君は旅に出ていった今は何処で何をしているかな　心配なんかしていない君のことだからな君が思うよりも君は　僕の日々を変えたんだ二人でいる夜の闇が　あんなに心地いいなんてこの世界のすべてを狭めたのは　自分自身ってことを君に教わったから壊そうと思えば瞬く間に　壊せてしまうものを僕はまだ壊れそうなほど　大事に握りしめているフローライト　こんなものが世界で一番輝いて見えるのはフローライト　きっと君が大切でいる何よりの証だろう確かめていたんだよ僕らは　ずっと目には見えないものをふいにそれは何かを通して　再び出会う夜が明ければ陽が昇る　道は永遠に続く素敵な魔法で溢れてる　僕らは今を生きているそれと同じくらいに君のことを信じてるってことを君は笑うだろうか確証なんてのは一つもない　でもね僕は迷わない君が信じたことなんだから　僕にはそれで十分さフローライト　こんなものが泣いているように見えるような気になるのはフローライト　いつか君が泣いていた顔をふっと思い出すからだろう説明がつかない僕らの　こんな心も全て通していつだって君が笑えるような　幸せを願うフローライト　こんなものが世界で一番輝いて見えるのはフローライト　きっと君が大切でいる何よりの証だろう確かめていたんだよ僕らは　ずっと目には見えないものをふいにそれは何かを通して　再び出会うこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,Black Sheep,2012-05-16,"148,251",素晴らしい一日　始まる頃には夜に暮れる過ぎ行く毎日　手を振ることすら忘れたままいつか注いだ水が腐っていったんだここは濁った澱　そうだ　何にもありはしないな受話器の向こうでは霞掛かる声が鳴るばかり何を話しているのかはよくわからなかったいつの間にか酷く時間が経って鏡にあなたが映った　「もういいから遊ぼうよ」楽しいことが待っているさ　シャラララ黒い羊が一匹、二匹、三匹、四匹黒い羊が五匹、六匹、七匹、八匹目を閉じる夜は　枕に体が沈んでいくついには回りだす　部屋の中ベッドが彷徨えばいつか注いだ水が腐っていったんだここは濁った澱　そうだ　何にもありはしないな何となく不安でさ　日に日に毎日は老いていく騒がしい箱庭　ここは誰かのジオラマなのだ知らなくていいし　知りたくもないまた明日　全てを解った気になるんだな楽しいことが待っているさ　シャラララ黒い羊が九匹、十匹、十一匹、十二匹黒い羊が十三匹、十四匹、十五匹、十六匹楽しいことが待っているさ　シャラララ黒い羊が十七匹、十八匹、十九匹、二十匹黒い羊が二十一匹、二十二匹、二十三匹、二十四匹二十五匹、二十六匹、二十七匹、二十八匹二十九匹、三十匹、三十一匹、三十二匹三十三匹、三十四匹、三十五匹、三十六匹三十七匹、三十八匹、三十九匹、四十匹四十一匹、四十二匹、四十三匹、四十四匹、四十五匹黒い羊がこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,Blue Jasmine,2015-10-07,"362,689",あなたの思い出話を聞く度　強く感じているんだよ僕はその過去一つ残らず　全てと生きていると差し出したジャスミンのお茶でさえ　泣き出しそうな顔をして戸惑いながら口を付けた　あなたを知っているよ沢山の道を選べるほど　上手には生きられなかったけど心も体も覚えている　あなたとなら生きていられるこれから僕らはどこへ行こう？　ねえダーリン何処だろうときっととなりにあなたがいるなら　それだけで特別なんだキスをして笑い合って　悪戯みたいに生きていこう全て失くしてもなくならないものを見つけたんだ昼間の星みたいに隠れて　今は見えないとしても幸せなんてのはどこにでも　転がり落ちていた眠るあなたの瞼の上　流れる睫毛を見ている僕は気づく　これからの日々が幸せだってこと誰とでも仲良く出来るほど　まともには心開けなくてでもあなたなら話せることを　あなたの為に用意していた寂しくってしかたがなくなって　それさえ隠せなくなってあなたの声が聞きたかった　あの夜をまだ覚えているんだこれからも同じ夜を　いくつも繰り返すんだろうその度に僕は確かめる　君を愛してると差し出したお茶を美味しそうに飲む　君のその笑顔が明日も明後日もそのまた先も　変わらなければいいこれから僕らはどこへ行こう？　ねえダーリン何処だろうときっととなりにあなたがいるなら　それだけで特別なんだキスをして笑い合って　悪戯みたいに生きていこう全て失くしてもなくならないものを見つけたんだいつでも僕は確かめる　君を愛してるとこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,PLACEBO ＋ 野田洋次郎,2020-08-05,"355,869",熱っぽい夢を見てしまって　君のその笑顔で　絆された夕暮れこの想い気の迷いだって　笑えないよ全然袖が触れてしまった走り出したハートを攫って　繋いでいけビートの端くれ薫る胸に火を灯せ　踊り明かそう朝までしなり揺れるランウェイの先へ　僕の心連れてってくれ触れていたい　揺れていたい　君じゃないといけない　この惑い今だんだん恋になっていく　ときめいていく思いがけぬ　とんだランデブーどんどんハイになっていく　洒落込んでいく甘い罠に　やられていく　落ちていくいつかの偶然　確かめたいね　(いつかの偶然　確かめたいね)解き明かしたい　未踏のミステリー　(気づかないグラビティー)元のように　戻れないね　(元のように　戻れないね)どっか行こうぜ　冗談みたいに　(背反のアイロニー)それは一つのコメディ　または二つのトラジティどちらでも構わない君と二人ならばそれは一時のクレイジー　揺り返していくサニティ何もかもが　いつの間にか　変わり果てる魔法気持ち前に突っ込むステップで　飛ばしていけスイートな宇宙へ待ちに待った宵の果て　踊り明かそう朝まできらり照らすリップで酔わせて　とこしなえに誘ってくれ触れていたい　揺れていたい　君じゃないといけない　この惑い今だんだん愛になっていく　騒めいていく鉢合わせの　とんだピーカブー燦々照り出していく　謎めいていく甘い罠に　やられていく　落ちていく気の迷いじゃない　嘘じゃない想い思い込みじゃない　嘘じゃない想い気の迷いじゃない　嘘じゃない想い思い込みじゃない　嘘じゃない想い今だんだん恋になっていく　ときめいていく思いがけぬ　とんだランデブー今どんどんハイになっていく　洒落込んでいく甘い罠に　やられていく　落ちていくこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,ペトリコール,2015-01-14,"111,260",これは夢かもしれない　深く霧の立ちこめた場所で一人歩き続けた　何処へ向かうのかわからないまま今何の当てもなく意味も見つからず迷いだす　心は揺れるビアンコの海レインコートを這う水滴が弾けては落ちていく　虚しさはまだ募っていくまた僕は大事なことを忘れて彷徨う亡霊いつまで経っても歌えない　間違いさえもわからないここは今空虚な夢の世界とそう思い込んで僕は歩いてくんだって　叫び疲れたままこれは夢かもしれない　だとすればいつ目が覚めるのかもしも覚めぬ夢なら　それは夢と呼べるだろうか重たい体に噎せ返る雨が降りきっとまだ　心は揺れる弛んだ空気泰山木の莟は息をつき眠っている　虚しさはまだ募っていく怖がって躊躇してどうしようもなく彷徨う亡霊誰かのせいにしてしまいたい　それすらどうも難しいここは今空虚な夢の世界とそう思い込んでただただそう思い込んで　虚しさがのしかかるまだ僕は大事なことを忘れて彷徨う亡霊いつまで経っても歌えない　間違いさえもわからないここは今空虚な夢の世界とそう思い込んで僕は歩いてくんだって　叫び疲れたまま歩き続けたままこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,Paper Flower,2018-03-14,"254,250",言葉が出ない　何をしていても　最後に残るのは　グズついた　愛祈るように眠る　あなたを見ていた車は向かう　トンネルを通り　ストローみたいに　あなたの胃の　中へ祈るように眠る　あなたを見ていた広告に悪意のグラフィティ　ボコボコの自動販売機知った風にはにかんでみたり　知らないふりでニヤついてみたり陸橋の手すりに登り　お月様眺めてふらりほころんだ空洞の中で　ここだけが世界の終わり言いたいことなんてそんなない　想像より二人はくだらない白けた日々よ泡になれ　ハレルヤ目の前の思い出が消えていくあの時あなたはなぜ泣いていたの？花が落ちるスピードで歩いていく止まることのないメリーゴーラウンド寝室から出るとそこはまた寝室　部屋を出る自分の背中が見えた祈るように眠る　あなたを見ていた清潔な空気で汚れてしまった　窓の外ブランコが揺れるお庭祈るように眠る　あなたを見ていた遠くで湧き上がるコメディ　その裏に隠したトラジティフィキサチーフで仕上げたヒューマニティ　巧妙に謳った神様のパロディ７号線レイトショー帰り　全てがスロウになるあまり喧騒さえ眠る最中で　ここだけが世界の終わり言いたいことなんてそんなない　想像より二人はくだらない白けた日々よ泡になれ　ハレルヤ積み上げた塔が崩れていく所詮その程度の知育玩具私は未だにあなたへと渡すブーケを作る陰気なデザイナー目の前の思い出が消えていくあの時あなたはなぜ泣いていたの？花が落ちるスピードで歩いていく止まることのないメリーゴーラウンド積み上げた塔が崩れていく所詮その程度の知育玩具私は未だにあなたへと渡すブーケを作る陰気なデザイナーこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,Pale Blue,2021-06-16,"269,256",ずっと　恋をしていたこれでさよなら　あなたのことが　何よりも大切でした望み通りの終わりじゃなかった　あなたはどうですか友達にすら　戻れないから　わたし空を見ていました最後くらいまた春めくような　綺麗なさよならしましょうそれは　水もやらず枯れたエーデルワイス　黒ずみだす耳飾りこんな　つまらない映画などもうおしまい　なのにエンドロールの途中で悲しくなったねえ　この思いは何あなたが見据えた未来にわたしもいたい鼻先が触れるくらいに　あなたを見つめたい張り裂けるほどの痛みを叫びたいのにわたしあなたに恋をした　花束と一緒にずっと　恋をしていた晴れた日の朝　あなたのことが　どこまでも大切でした言えないでいた言葉交わし合った　笑えるくらい穏やかにそれは　酷く丈のずれたオートクチュール　解れていくボタンの穴こんな　ちぐはぐな舞台はもう締めたい　なのにエピローグの台詞が言えなくなったねえ　あなたを見つめていたどれだけ生まれ変わろうとも　意味がないくらいどこか導かれるように　あなたと出会いたい今更言いたいことなんて　一つもないのにわたしあなたに恋をした　苦しさと一緒にずっとあなたの腕　その胸の中強く引き合う引力で有り触れていたい　淡く青いメロディ行かないで　ここにいて　側で何も言わないままで忘れられないくらいに抱きしめてずっと　ずっと　恋をしているこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,ホラ吹き猫野郎,2014-04-23,"235,469",そんなこんな言う間に日が落ちて　スチャラカどこ行く帰り道恋は水色　鳴く蛙　豆腐のラッパ　声が遠くさんざ待たせておいてそりゃないわ　スチャラカほら吹き猫野郎あたし何処にも行かないの　あなたは知っておいて知らん顔たんとご賞味くださいな　猫も杓子もラリパッパああ　もう嫌になっちゃうわどんな言葉をあてがっても　やはりあなたにゃ似合いませんああ　どうしたらいいの　教えてよ酩酊上々　雄雌違わずお尻を振って踊る目眩くらくら曼荼羅の空見てぼったくり露天に放火して上等　ゲラゲラ笑いの止まらぬ明日になあれ！つまり1、2の3の4で手を叩きこんなしょうもない日々にバイバイバイきっといつかはピカピカ花道そんじゃまた明日ねバイバイバイじっとできなくなりあなたは言う「ここで花火を打ち上げよう」やけど塗れの左手に　ボロ絹みたいなブリキのバケツそんなもんで話も碌々なし　夜のあばら屋突き上げて尾根の彼方に目を据えて　間抜けに口をぽかんとしてたんとご覧にあそばせて　猫も杓子もラリパッパああ　もう嫌になっちゃうわどうであなたは見てもしない　こんな睫毛に意味などないああ　どうしようもないのね　馬鹿みたい酩酊上々　白黒構わず踵鳴らして踊る身なりチャラチャラ痛みの足りないバンカラの鼠を退治して上等　ゲラゲラ笑いの止まらぬ明日になあれ！ここで生まれちゃ宵越しの金要らずどんな子も構わず寄っといでそぞろ歩いてどうしようもないときは何も構わんままに寄っといで緑青の匂い　夕日が沈むあの日の香り　あなたは遠い酩酊上々　雄雌違わずお尻を振って踊る目眩くらくら曼荼羅の空見てぼったくり露天に放火して上等　ゲラゲラ笑いの止まらぬ明日になあれ！つまり1、2の3の4で手を叩きこんなしょうもない日々にバイバイバイきっといつかはピカピカ花道そんじゃまた明日ねバイバイバイこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,ホープランド,2015-10-07,"207,614",誰かが歪であることを　誰もが許せない場所で君は今どこにも行けないで　息を殺していたんでしょうどんなに当たり前のことも　君を苦しめてしまうからひたすら素直に生きていた　それだけのことだったのにいわれのない噂や　穢れきったあの言葉に惑わされないでおくれ　それが世界の全てじゃないソングフォーユー　聴こえている？いつでもここにおいでよねそんな歌　届いたらあとは君次第いつだってその手に丁度いい　憎める敵を探しているそうやって独りをつるし上げ　皆で笑い合うんでしょう自分のことを愛せぬまま　何も選べないまま逃げ出すことさえできない　君をいつも見ていた善し悪しはみんな次第　悪い子は自由にしちゃいけないそうやって作られたものに　いくつも声を奪われてソングフォーユー　憶えている？僕らは初めましてじゃない同じものを持って遠く繋がってる海が見えるあのテラスから声が聞こえる気怠げな日陰の中で猫が鳴いている青空を白く切り抜いた鳥が飛んでいるこの街は君の歌を歌う　君が何処にいようともいつまでもソングフォーユー　聴こえている？いつでもここにおいでよねそんな歌　届いたらあとは君次第ソングフォーユー　憶えている？僕らは初めましてじゃない同じものを持って遠く繋がってるこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,ポッピンアパシー,2013-10-23,"269,550",簡単なことすらもう覚えてない今どうしようもないほど間違いでいっぱい頭の中ペンキ溢してしまったのさ明確な意志もなかったなら今感情もなにもが信用にならんここがどこかさえわからないままでいる教えてよねえ　言えないまま　飲み込んだ言葉の行方をさあそれはいつか血に流れては　体に溶け込むのだろうかずっと目を塞いでいたずっと馬鹿馬鹿しいことばっかりやっきになって今やっと気がついたんだやっぱ何処にもこうにも正解なんていないようだ単純なことすらもうわからない今ぼんやり燻る澱の中で頭が痛い鮮やかな色に塗れてどうだっていいのさそんなこと今望んでいたものが何かも知らずにただただペンキ零していくだけだ教えてよねえ　選ばぬまま　過ぎ去った道のその行く末をそこでいつか出会えた筈の　誰かの生きていた証をそんな目を塞いでいてどうもフラフラピンボケボンクラやっては大迷惑こんな悲しいの中で勝手やっても泣いても全然だ　もうどうしようか目を開け　そうだ少なくとも自分の塗った色くらいはわかるだろうがずっと目を塞いでいたずっと馬鹿馬鹿しいことばっかりやっきになって今やっと気がついたんだやっぱ何処にもこうにも正解なんていないようだそれがただ一つの正解だこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,POP SONG,2022-02-07,"103,890",ちゃらけた愛を歌ってるベイビー　煌めいてシックなメロディ誰も見当たらない　夜がまたひとつ頭空っぽチープなハーモニー　誰だって愛されたいのにいらないことばかり　口をつく始末どうしちゃったの皆　そんな面で見んなまともじゃないよあなた方　あー喧々諤々さんざっぱら雨に唄えば　なんて晴れやかださぞかし大層楽しかろ　あーりんりんらんらんあっぱっぱらぱー1 2 3 で愛を込めて　もう一生遊ぼうぜ準備してきたもの全てばら撒いてそうさどうせ何もかも　全部くだらねえ君だけの歌歌ってくれそれもまた全部くだらねえだらけた恋がしたいのさレイディ　モラリスト呆れるセオリー嫌なことばかり　春が過ぎていく猫足のバスタブでフライバイ　飛んじゃってお茶の子さいさい唱える呪文は　ビビデバビビデブー我がストーリー　愛の成す通り生きてたい夢中に　全てが遊びの様に異常にくだらねえよ何もかも君だけの歌歌ってくれどうかしてる　どうかしてる　あいつもそいつもみんな変だちょっとついていけない　楽しめない　イカれてるエクスタシーどうかしてる　どうかしてる　全てが全部くだらねえんだ君だけの歌歌ってくれ素晴らしいほど馬鹿馬鹿しいこれぞ求めていた人生君は誰だ　教えてくれよどうせ何もないだろう？喧しいこと甚だしいこれぞ価値のある人生誰でもいいけど君がいいんだよ愛を歌っておくれそれもまた全部くだらねえこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,街,2012-05-16,"176,860",街の真ん中で　息を吸った　魚が泣いた全て変わってしまった　砂が落ちた　生活が落ちた透明な朝に心像と　何でもないような情操を愛を食べて動けない君へと大きすぎる灯りに　逃げ出さない憔悴に抗わない日常を返したいその献身の先へ　心は行く　強くその諦観の奥へ　言葉は行く　深くほら　君の疑うものすべていつの間にか　君から抜け出した君だ街の真ん中で　息を吐いた　魚が泣いた喉を締めあげて　歌を歌った　星の様に降った曖昧な夜の喧騒も　耐え切れない日の慟哭も愛を食べて動けない君へと小さくなった言葉も　ぼんやり飛んだ電波も知りたくないことを押し付けてさその勾配の先へ　心は行く　強くその幽閉の奥へ　言葉は行く　深くほら　君は一つずつ治しながら生きているよ今　懐かしい朝の為その献身の先へ　心は行く　強くその諦観の奥へ　言葉は行く　深くほら　君の疑うものすべていつの間にか　君から抜け出した君だ意味なんてない　退屈で美しいんだ今　変わらない朝の為この歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,まちがいさがし,2020-08-05,"361,328",まちがいさがしの間違いの方に生まれてきたような気でいたけどまちがいさがしの正解の方じゃきっと出会えなかったと思うふさわしく　笑いあえること何故だろうか　涙がでること君の目が貫いた　僕の胸を真っ直ぐその日から何もかも　変わり果てた気がした風に飛ばされそうな　深い春の隅で退屈なくらいに何気なく傍にいて間違いだらけの　些細な隙間でくだらない話を　くたばるまで正しくありたい　あれない　寂しさが何を育んだでしょう一つずつ　探し当てていこう起きがけの　子供みたいに君の手が触れていた　指を重ね合わせ間違いか正解かだなんてどうでもよかった瞬く間に落っこちた　淡い靄の中で君じゃなきゃいけないと　ただ強く思うだけ君の目が貫いた　僕の胸を真っ直ぐその日から何もかも　変わり果てた気がした風に飛ばされそうな　深い春の隅で誰にも見せない顔を見せて君の手が触れていた　指を重ね合わせ間違いか正解かだなんてどうでもよかった瞬く間に落っこちた　淡い靄の中で君じゃなきゃいけないと　ただ強く思うだけこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,MAD HEAD LOVE,2013-10-23,"1,304,616",ああ　煮えたぎる喉の奥どんどろりんと言葉が溶けていくもう愛から愛へ愛されて愛まで脳みそ全部そんな感じああ　あの日のことを思えば真っ黒焦げ痛みで目が冴えるもう愛から愛へ愛されて愛まで年がら年も引っ切りなし呪われた僕らは虜になってきっと愛だ恋だを忘れられないままでいる愚かさに囚われもう戻れないなそうさ修羅の庭にて君と二人きりで殴り殴られ乱闘中!ベイビーベイビビアイラービューさらば　思い出せないような呆然自失の毎晩を君の全てで爆破して単純明快　こんなもんだスッカラカンの脳で歌うたって迷妄醜態　全部そうだひっくるめて愛を注いでいたいベイビーベイビビアイラービュー今は痣だらけの宇宙で愛とも言うその暴力で君と二人で喧嘩したいああ　醜くも地を這ってチンチロリンと言葉を賭けていくもう愛から愛へ愛されて愛まで引いては押してとっちらかせ君を見つめてから始まったのさこんな嘘も真も白魚の乾いた眼もそれまでの記憶はもう何にもないなそうさ修羅の庭にて君と二人きりで騙し騙され混乱中!ベイビーベイビビアイオンチュー彼方先までの道中のバッテンハズレのトンチンカン君の全てで爆破して暗雲低迷　擦って揉んでこんがらがった脳で歌うたって天真爛漫　蹴って泣いてどんがらがっしゃ愛憎混在のベイビーベイビビアイオンチュー今はあばら屋の寝室で恋とも言うその引力で君と　バカンスを謳歌したいいま一人二人愛の獣になって傷だらけ　血で塗れ疲れ果てまた傷つけてほら巡り巡る今を貪りあって擦り切れて　擦り切れて疲れ果て果て果てど愛しているベイビーベイビビアイラービューさらば!思い出せないような呆然自失の毎晩を君の全てで爆破して単純明快　こんなもんだスッカラカンの脳で歌うたって迷妄醜態　全部そうだひっくるめて愛を注いでいたいベイビーベイビビアイラービュー今は痣だらけの宇宙で愛とも言うその暴力で君と二人で喧嘩したいベイビビアイラービューこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,迷える羊,2020-08-05,"213,926",ねえ　生まれてきた日を　思い出せるかいシナリオの　最初の台詞を舞台は巡り　演劇は続く楽屋には　サンタマリアがいない最初で最後の歌を　上手く歌えないのに監督たちは　沈黙を守る脚本の終わりは　書きあがっていない祈る様に　僕は口を開いた「千年後の未来には　僕らは生きていない友達よいつの日も　愛してるよ　きっと」誰かが待っている　僕らの物語を背骨をなくした　大きな機械が美しく　都市を跨いでいく屋台は崩れ　照明が落ちる観客は　白い眼列なす様に　演劇は続く　今も新たに　羊は迷う堪うる限りに　歌を歌おう　フィルムは回り続けている「千年後の未来には　僕らは生きていない友達よいつの日も　愛してるよ　きっと」「君の持つ寂しさが　遥かな時を超え誰かを救うその日を　待っているよ　ずっと」この歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,ミラージュソング,2015-10-07,"244,896",いつだって僕は　君の髪の毛を撫でたいと思ったその声はいつか消えてしまうからさ明日の世界がまた少し近づくたびに僕は残された今日を感じ　くしゃみをする照りだした太陽　逃げ水で濡れた道路を歩いた不思議なくらいの静けさに塗れて過ぎ去ってしまった日々は二度と戻らないと知ったあの日の記憶も　遠く触れないまま何を悲しむことがある？　これほど明るい陽の射し込む場所で何を疑うことがある？　隣にいつも君がいるのに生きていけば今　生きていくほどさわれないものが増える何も手に入れちゃいないのに失くしていく気がするんだどうしていつだって僕は　君の髪の毛を撫でたいと思ったその声はいつか消えてしまうからさ「明日の世界も同じように生きていられるのかな」蜃気楼の中で昨日の僕が言う何を怖がることがある？　奪いも与えもできない癖に何を求めることがある？　隣にいつも君がいるのに近づけば今　近づくほど知らない君が増える何もいらないさ　いらないのに物足りない気がするんだどうしてどんだけ確かめてみたってどんだけ呼びかけてみたっていつだって君はそこにいて微笑んでくれるのに僕たちが生きるここは今失望で満ちているだなんてそんなこと言いたくはないんだそれだけさ　本当さ生きていけば今　生きていくほどさわれないものが増える何も手に入れちゃいないのに失くしていくとしても生きていけば今　生きていくほど愛おしい今も増える何も手に入れちゃいないけど失くせないものがあるんだミラージュソングこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,Moonlight,2017-11-01,"370,598",あなたこそが地獄の始まりだと思わなければ説明がつかない心根だけじゃ上手く鍵が刺さらない愛し合いたい　意味になりたいどこへ行ってもアウトサイダー　夜通し読んだハンターハンター本物なんて一つもない　でも心地いい文化祭の支度みたいに　ダイナマイトを作ってみようぜ本物なんて一つもないムーンライト　爪が伸び放題　使う予定もない差し出されたレーズンパイオールライト　「自分の思うように　あるがままでいなさい」ありがとう　でもお腹いっぱいイメージしよう　心から幸せなあの未来イメージしよう　イメージ教えてよ　そこまで来たら迎えに行くから教えてよわたしこそが地獄を望んだんだと認めなければそろそろいけない自分の頭今すぐ引っこ抜いてそれであなたとバスケがしたいどこへ行ってもアウトサイダー　継接ぎだらけのハングライダー本物なんて一つもない　でも心地いいビニールハウスで育ったアベリア　偽物なんだってだからどうした？本物なんて一つもないムーンライト　幽かに明るい部屋　なだらかなノイズ効き目薄いボルタレンオールライト　テーブルの向こうに　裏返しのアイフォン今回は誰のスパイ？イメージしよう　プールの底で眺める水面イメージしよう　イメージ教えてよ　何もかも終わらせる言葉を教えてよ鳴り止まないカーテンコール　そこにあなたはいない鳴り止まないカーテンコール　そこにわたしはいないこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
